N-gramm,Count
dumain lifts,1
dir dumain,1
nay parolles,1
him nay,1
innocent that,1
dumb innocent,1
shrieve fool,1
the shrieve,1
getting the,1
was whipped,1
in paris,1
botcher in,1
a botcher,1
singly parolles,1
lousy parolles,1
duke soldier,1
demand them,1
duke knows,1
an advertisement,1
letter sir,1
duke letter,1
parolles that,1
dian the,1
one dian,1
excellently lord,1
one excellently,1
well bertram,1
interpreter does,1
our interpreter,1
bertram our,1
paper shall,1
tent parolles,1
letters in,1
other letters,1
duke other,1
file with,1
a file,1
know either,1
sadness i,1
parolles in,1
search soldier,1
we search,1
marry we,1
pocket parolles,1
band i,1
officer of,1
poor officer,1
them singly,1
the demand,1
delivers it,1
life amounts,1
rotten and,1
each so,1
bentii two,1
vaumond bentii,1
chitopher vaumond,1
company chitopher,1
each mine,1
gratii two,1
and gratii,1
lodowick and,1
cosmo lodowick,1
guiltian cosmo,1
many guiltian,1
jaques so,1
many jaques,1
corambus so,1
many corambus,1
sebastian so,1
fifty sebastian,1
spurio a,1
see spurio,1
are what,1
strength they,1
seventhree demand,1
poor parolles,1
marvellous poor,1
rogues are,1
truth a,1
seventhree poor,1
sound upon,1
to fifteen,1
particular of,1
fifteen thousand,1
me answer,1
it soldier,1
revolt what,1
a revolt,1
sums of,1
with sums,1
possible with,1
whether he,1
in wars,1
and expertness,1
valour honesty,1
frenchman what,1
camp a,1
dumain be,1
credit i,1
what credit,1
thanks demand,1
one nothing,1
pieces parolles,1
shake themselves,1
they shake,1
cassocks lest,1
their cassocks,1
off their,1
snow from,1
not shake,1
which dare,1
poll half,1
thousand poll,1
lead thee,1
art will,1
hoodwink as,1
and colours,1
much goodlier,1
honester he,1
were honester,1
gallant fellow,1
plume is,1
the plume,1
frenchman helena,1
escalus widow,1
duke eldest,1
widow so,1
army bertram,1
florentine army,1
party of,1
colours a,1
with drum,1
widow marry,1
enter with,1
else mariana,1
forbid else,1
defence widow,1
honestest defence,1
in honestest,1
guard in,1
keeps her,1
and keeps,1
maid but,1
tender honour,1
suit corrupt,1
brokes with,1
and brokes,1
goodlier not,1
handsome gentleman,1
gentleman diana,1
diana pity,1
spied us,1
has spied,1
something look,1
shrewdly vexed,1
he shrewdly,1
mariana he,1
parolles mariana,1
well parolles,1
drum well,1
our drum,1
parolles lose,1
battle helena,1
hurt i,1
he hurt,1
helena perchance,1
melancholy diana,1
he melancholy,1
scarfs why,1
diana that,1
rascal diana,1
vile rascal,1
poison that,1
would poison,1
places were,1
these places,1
leads him,1
yond that,1
honest yond,1
pity he,1
does indeed,1
widow he,1
purpose helena,1
great count,1
in argument,1
believe with,1
diana monsieur,1
name helena,1
helena what,1
her diana,1
coarsely of,1
but coarsely,1
count reports,1
serves the,1
lady helena,1
mere the,1
surely mere,1
ay surely,1
so diana,1
liking think,1
him against,1
married him,1
had married,1
reported for,1
france as,1
taken here,1
bravely taken,1
most nobly,1
hears most,1
helena but,1
rousillon know,1
diana the,1
helena his,1
praise or,1
himself she,1
unlawful purpose,1
name repeated,1
the unlawful,1
solicits her,1
count solicits,1
amorous count,1
mean may,1
helena how,1
pleas widow,1
she pleas,1
turn if,1
shrewd turn,1
maid might,1
sadly this,1
weighs sadly,1
heart weighs,1
creature she,1
right good,1
ay right,1
detesting lord,1
a detesting,1
bondage to,1
hard bondage,1
diana alas,1
examin helena,1
heard examin,1
reserved honesty,1
a reserved,1
deserving is,1
her deserving,1
repeated all,1
us mariana,1
your courtesy,1
and hoodwink,1
hood wink,1
highest compulsion,1
examination if,1
his examination,1
lordship present,1
tents be,1
own tents,1
adversaries when,1
the adversaries,1
leaguer of,1
the leaguer,1
carried into,1
suppose no,1
shall suppose,1
wink him,1
and hood,1
courtesy for,1
bind and,1
will bind,1
enemy we,1
have whom,1
surprise him,1
suddenly surprise,1
florentines will,1
of florentines,1
a troop,1
confidently undertake,1
drum which,1
two none,1
particular action,1
what particular,1
compulsion of,1
base fear,1
fear offer,1
betray you,1
design let,1
laughter hinder,1
comes lord,1
removed here,1
inclining can,1
your inclining,1
entertainment your,1
drum entertainment,1
john drum,1
not john,1
melted if,1
be melted,1
ore will,1
of ore,1
lump of,1
counterfeit lump,1
metal this,1
what metal,1
his success,1
lordship sees,1
stratagem when,1
a stratagem,1
drum he,1
anything lord,1
upon oath,1
divine forfeit,1
power against,1
intelligence in,1
and deliver,1
knew in,1
danger fail,1
main danger,1
lord put,1
six camp,1
kindly both,1
offer kindly,1
helena both,1
note helena,1
virgin worthy,1
precepts of,1
some precepts,1
bestow some,1
thanking shall,1
and thanking,1
gentle maid,1
matron and,1
this matron,1
house widow,1
already at,1
bound already,1
jaques bound,1
great saint,1
there four,1
penitents there,1
enjoin penitents,1
of enjoin,1
come pilgrim,1
past come,1
troop is,1
widow the,1
parolles officers,1
a mariana,1
before florence,1
way lord,1
a main,1
lordship find,1
trusty business,1
and trusty,1
reposing too,1
lest reposing,1
entertainment lord,1
lordship entertainment,1
worthy your,1
quality worthy,1
good quality,1
hourly the,1
an hourly,1
liar an,1
endless liar,1
and endless,1
coward an,1
notable coward,1
most notable,1
kinsman he,1
malice but,1
any malice,1
knowledge without,1
direct knowledge,1
own direct,1
far deceived,1
bertram do,1
bubble lord,1
a bubble,1
your respect,1
hilding hold,1
service widow,1
done worthy,1
countryman of,1
hear and,1
weigh too,1
does weigh,1
heavy of,1
weigh heavy,1
word weigh,1
wife let,1
husband of,1
rinaldo to,1
write rinaldo,1
justice write,1
greatest justice,1
the wrath,1
reprieve him,1
grant reprieve,1
delights to,1
a countryman,1
heaven delights,1
whom heaven,1
prayers whom,1
unless her,1
thrive unless,1
not thrive,1
shall bless,1
angel shall,1
vain steward,1
but vain,1
pursuit would,1
writes pursuit,1
this at,1
steward pardon,1
my greatest,1
greatest grief,1
grief though,1
it set,1
widow of,1
off enter,1
tucket afar,1
five without,1
sorrow bids,1
have tears,1
grief would,1
weak grief,1
messenger my,1
this messenger,1
distinction provide,1
is dearest,1
both is,1
by pure,1
hither by,1
led hither,1
again led,1
foot again,1
speed her,1
much will,1
hearing so,1
she hearing,1
haply he,1
when haply,1
messenger when,1
convenient messenger,1
most convenient,1
sharply dispatch,1
down sharply,1
prevented countess,1
which thus,1
intents which,1
forth from,1
despiteful juno,1
his despiteful,1
forgive i,1
labours bid,1
taken labours,1
his taken,1
fervour sanctify,1
zealous fervour,1
with zealous,1
far his,1
peace whilst,1
hie bless,1
may hie,1
dearest master,1
war my,1
bloody course,1
write that,1
amended write,1
have amended,1
faults to,1
vow my,1
sainted vow,1
with sainted,1
ground upon,1
cold ground,1
plod i,1
that plod,1
offended that,1
me offended,1
juno sent,1
from courtly,1
her intents,1
courtly friends,1
diverted her,1
well diverted,1
pass so,1
her pass,1
letting her,1
as letting,1
advice so,1
lack advice,1
never lack,1
rinaldo you,1
words rinaldo,1
mildest words,1
her mildest,1
stings are,1
sharp stings,1
what sharp,1
ah what,1
countess ah,1
free steward,1
him free,1
embrace to,1
myself embrace,1
me whom,1
worth he,1
danger dog,1
where death,1
live where,1
camping foes,1
with camping,1
florence diana,1
diana violenta,1
violenta mariana,1
grand where,1
pilgrim whither,1
you pilgrim,1
pilgrim stage,1
dress of,1
the dress,1
they send,1
thither they,1
house thither,1
me diana,1
diana you,1
mariana diana,1
lost mariana,1
modesty which,1
danger known,1
are though,1
threaten them,1
that threaten,1
twigs that,1
limed with,1
are limed,1
succession but,1
dissuade succession,1
that dissuade,1
maidenhood can,1
of maidenhood,1
shows in,1
terrible shows,1
so terrible,1
example that,1
bound helena,1
the palmers,1
been seduced,1
palmers lodge,1
widow here,1
france widow,1
leisure helena,1
pilgrim widow,1
so pilgrim,1
please so,1
widow if,1
yourself helena,1
it yourself,1
myself widow,1
ample as,1
hostess as,1
your hostess,1
lodg the,1
be lodg,1
will conduct,1
troops come,1
pilgrim but,1
holy pilgrim,1
tarry holy,1
marck afar,1
a marck,1
marry hark,1
way helena,1
port widow,1
here beside,1
francis here,1
saint francis,1
widow at,1
misery is,1
under many,1
other citizens,1
suffice ourselves,1
let return,1
mariana come,1
trumpets widow,1
their trumpets,1
way hark,1
contrary way,1
a contrary,1
gone a,1
labour they,1
lost our,1
duke brother,1
greatest commander,1
their greatest,1
taken their,1
has taken,1
reported that,1
widow it,1
service diana,1
honourable service,1
most honourable,1
done most,1
count has,1
french count,1
diana they,1
widow diana,1
sight widow,1
do approach,1
widow nay,1
citizens stage,1
and suffice,1
well diana,1
lust are,1
diana take,1
engines of,1
these engines,1
oaths tokens,1
enticements oaths,1
promises enticements,1
their promises,1
diana their,1
them diana,1
earl beware,1
young earl,1
suggestions for,1
those suggestions,1
filthy officer,1
knave hang,1
that knave,1
mariana i,1
companion widow,1
gentleman his,1
solicited by,1
been solicited,1
neighbour how,1
honesty mariana,1
as honesty,1
rich as,1
legacy is,1
no legacy,1
earl the,1
french earl,1
this french,1
drum in,1
hand lord,1
monsieur this,1
me soldier,1
know straight,1
we seem,1
speak one,1
fancy not,1
must every,1
languages therefore,1
neighbouring languages,1
all neighbouring,1
entertainment now,1
adversary entertainment,1
the adversary,1
strangers i,1
of strangers,1
some band,1
sixtwo even,1
encounter in,1
sixtwo but,1
voice lord,1
him knows,1
interpreter soldier,1
the interpreter,1
captain let,1
interpreter lord,1
an interpreter,1
produce for,1
us whom,1
unless some,1
understand him,1
yourselves no,1
not yourselves,1
straight our,1
purpose chough,1
chough language,1
language gabble,1
door i,1
too often,1
knocked too,1
late knocked,1
disgraces have,1
and disgraces,1
smoke me,1
they begin,1
that carries,1
invention that,1
plausive invention,1
very plausive,1
be time,1
hours be,1
sixthree ten,1
forges lord,1
he forges,1
the lies,1
beguile two,1
ho here,1
couch ho,1
but couch,1
politic but,1
very politic,1
seem very,1
interpreter you,1
you interpreter,1
enough as,1
gabble enough,1
will though,1
language you,1
terrible language,1
chide him,1
nothing steads,1
it nothing,1
unworthiness it,1
her unworthiness,1
songs to,1
and songs,1
sorts and,1
musics of,1
every night,1
coherent every,1
prove coherent,1
lawful may,1
so lawful,1
deceit so,1
persever that,1
shall persever,1
daughter how,1
instruct my,1
yielded instruct,1
have yielded,1
already helena,1
past already,1
add three,1
absent after,1
chastely absent,1
most chastely,1
herself most,1
time herself,1
delivers me,1
steads us,1
our eaves,1
what terrible,1
eaves for,1
sally upon,1
you sally,1
ambush stage,1
in ambush,1
six soldiers,1
first french,1
enter first,1
one without,1
helena scene,1
let about,1
fact but,1
sinful fact,1
a sinful,1
both not,1
where both,1
act where,1
lawful act,1
lawful meaning,1
and lawful,1
lawful deed,1
wicked meaning,1
is wicked,1
it speed,1
plot which,1
assay our,1
us assay,1
lay o,1
persists as,1
he persists,1
too foolhardy,1
foolhardy but,1
mars before,1
here german,1
of language,1
regiment and,1
muskos regiment,1
the muskos,1
boskos soldier,1
thromuldo boskos,1
boskos thromuldo,1
eyes parolles,1
hide mine,1
ransom do,1
ransom ransom,1
o ransom,1
blindfold him,1
and blindfold,1
seize and,1
they seize,1
cargo all,1
corbo cargo,1
par corbo,1
villianda par,1
cargo villianda,1
all cargo,1
cargo lord,1
movousus cargo,1
throca movousus,1
one throca,1
enemy parolles,1
drum now,1
one anon,1
language if,1
german or,1
recovered it,1
or dane,1
spare thee,1
is content,1
volivorco lord,1
oscorbidulchos volivorco,1
one oscorbidulchos,1
dulche soldier,1
revania dulche,1
manka revania,1
pray manka,1
o pray,1
o parolles,1
bosom soldier,1
poniards are,1
seventeen poniards,1
for seventeen,1
sir betake,1
kerelybonto sir,1
tongue kerelybonto,1
speak thy,1
vauvado i,1
boskos vauvado,1
florentine parolles,1
discover that,1
french let,1
or french,1
italian or,1
dutch italian,1
low dutch,1
dane low,1
hear one,1
i recovered,1
his creatures,1
you prattle,1
bajazet mute,1
of bajazet,1
myself another,1
buy myself,1
instance tongue,1
wherefore what,1
give wherefore,1
ones will,1
slight ones,1
yet slight,1
exploit yet,1
in exploit,1
got them,1
hurts and,1
some hurts,1
myself some,1
such purpose,1
impossibility and,1
the impossibility,1
drum being,1
should move,1
tongue was,1
truth that,1
first truth,1
tongue parolles,1
the reports,1
daring the,1
not daring,1
creatures not,1
mute if,1
prattle me,1
drum of,1
these perils,1
any drum,1
believed lord,1
be believed,1
scarce make,1
oaths would,1
great oaths,1
fathom parolles,1
thirty fathom,1
deep lord,1
the parolles,1
leaped from,1
i leaped,1
parolles though,1
serve lord,1
hardly serve,1
one hardly,1
stripped parolles,1
was stripped,1
sixthree not,1
stratagem parolles,1
baring of,1
the baring,1
not afford,1
sword parolles,1
spanish sword,1
my spanish,1
garments would,1
cutting of,1
perils parolles,1
fine delivers,1
an encounter,1
drum sticks,1
pen down,1
know valiant,1
vow parolles,1
acquaint his,1
bertram may,1
further from,1
midnight look,1
by midnight,1
preparation and,1
mortal preparation,1
certainty put,1
my certainty,1
encourage myself,1
dilemmas encourage,1
my dilemmas,1
presently pen,1
appoints him,1
evening and,1
i about,1
slumber in,1
now slumber,1
bertram but,1
soldier i,1
parolles by,1
worthiness bertram,1
utmost syllable,1
greatness even,1
becomes his,1
further becomes,1
extend to,1
and extend,1
the possibility,1
possibility of,1
thy soldiership,1
soldiership will,1
fivenine none,1
unto bertram,1
address himself,1
does address,1
seriously he,1
so seriously,1
deed at,1
no deed,1
after lord,1
him ever,1
discoveries but,1
of discoveries,1
escape a,1
week escape,1
man favour,1
steal himself,1
do certain,1
damned than,1
be damned,1
dares better,1
damns himself,1
done damns,1
undertake this,1
confidently seems,1
water is,1
loves water,1
fish loves,1
words parolles,1
thee farewell,1
both speak,1
shall both,1
speed well,1
drum but,1
some dishonour,1
success some,1
condemn our,1
greatly condemn,1
not greatly,1
bertram well,1
have prevented,1
himself could,1
cæsar himself,1
that cæsar,1
war that,1
a disaster,1
command of,1
the command,1
blamed in,1
soldiers parolles,1
own soldiers,1
rend our,1
own wings,1
charge in,1
excellent command,1
lost there,1
drum so,1
drum lord,1
go is,1
disposition bertram,1
your disposition,1
sorely in,1
sticks sorely,1
dishonour we,1
recovered bertram,1
exploit if,1
been recovered,1
worthy exploit,1
will grace,1
magnanimous in,1
be magnanimous,1
quarter be,1
native quarter,1
its native,1
into its,1
honour again,1
this instrument,1
stratagem can,1
mystery in,1
your mystery,1
monsieur if,1
stomach monsieur,1
bertram why,1
jacet parolles,1
hic jacet,1
or hic,1
another or,1
drum or,1
performer i,1
exact performer,1
and exact,1
attributed to,1
seldom attributed,1
recovered but,1
now bertram,1
recovered parolles,1
but return,1
an invention,1
clap upon,1
blood will,1
his important,1
direct her,1
we direct,1
fine consent,1
beauty resolv,1
siege before,1
wanton siege,1
his wanton,1
daughter lays,1
woos your,1
county woos,1
pay again,1
far which,1
help thus,1
friendly help,1
your friendly,1
buy your,1
me buy,1
sixone take,1
fortune widow,1
approves you,1
well approves,1
which well,1
should believe,1
it helena,1
bestowing it,1
in bestowing,1
borrow err,1
shall borrow,1
important blood,1
will nought,1
good aid,1
nought deny,1
ring appoints,1
desires this,1
won desires,1
as won,1
daughter ere,1
lawful then,1
it lawful,1
purpose widow,1
after helena,1
repented after,1
dear repented,1
seem too,1
idle fire,1
his idle,1
choice yet,1
rich choice,1
first father,1
descents since,1
five descents,1
son some,1
to son,1
from son,1
house from,1
succeeded in,1
hath succeeded,1
ward hath,1
down ward,1
wears that,1
county wears,1
aid that,1
to word,1
three probable,1
same coxcomb,1
wondrous cold,1
she honest,1
sixzero but,1
